#time,current,voltage,power,charge,energy
97.5,0.0297246,5.16071,0.153397,2.91699,15.0548
98.0,0.0297105,5.16074,0.153325,2.93185,15.1314
98.5,0.0296951,5.16073,0.153245,2.9467,15.2081
99.0,0.0296962,5.16074,0.153251,2.96154,15.2847
99.5,0.0298164,5.16078,0.153873,2.97645,15.3616
100.0,0.0298041,5.16075,0.153809,2.99135,15.4385
100.5,0.0298129,5.16077,0.153855,3.00626,15.5155
101.0,0.0297855,5.16071,0.153711,3.02115,15.5923
101.5,0.0298212,5.16072,0.153896,3.03606,15.6693
102.0,0.0298008,5.1607,0.15379,3.05096,15.7462
102.5,0.0297504,5.16071,0.15353,3.06584,15.8229
103.0,0.0297335,5.16071,0.153443,3.08071,15.8996
103.5,0.0297225,5.16066,0.153384,3.09557,15.9763
104.0,0.0297184,5.16068,0.153364,3.11043,16.053
104.5,0.0298143,5.16071,0.15386,3.12533,16.1299
105.0,0.0298054,5.16069,0.153814,3.14024,16.2068
105.5,0.0298435,5.16069,0.15401,3.15516,16.2839
106.0,0.0298041,5.16064,0.153805,3.17006,16.3608
106.5,0.0298148,5.16069,0.153862,3.18497,16.4377
107.0,0.0297738,5.16067,0.15365,3.19985,16.5145
107.5,0.0297227,5.16066,0.153385,3.21472,16.5912
108.0,0.0297624,5.16065,0.15359,3.2296,16.668
108.5,0.0296295,5.16067,0.152905,3.24441,16.7445
109.0,0.0298122,5.16065,0.153847,3.25932,16.8214
109.5,0.0298071,5.16064,0.15382,3.27422,16.8983
110.0,0.0298011,5.16065,0.15379,3.28912,16.9752
110.5,0.0297845,5.16068,0.153705,3.30401,17.052
111.0,0.0298123,5.16066,0.153848,3.31892,17.129
111.5,0.0297868,5.16067,0.153717,3.33381,17.2058
112.0,0.0297292,5.16073,0.153421,3.34868,17.2825
112.5,0.0296864,5.16073,0.1532,3.36352,17.3591
113.0,0.029709,5.16071,0.153316,3.37838,17.4358
113.5,0.0296742,5.16068,0.153136,3.39321,17.5124
114.0,0.0297812,5.16069,0.153688,3.4081,17.5892
114.5,0.0297785,5.16067,0.153674,3.42299,17.666
115.0,0.0297828,5.16069,0.153697,3.43788,17.7429
