#time,current,voltage,power,charge,energy
136.0,0.788458,5.09785,4.01942,107.082,545.914
136.5,0.786956,5.09793,4.01183,107.476,547.92
137.0,0.788249,5.09787,4.01837,107.87,549.929
137.5,0.787145,5.09794,4.0128,108.263,551.935
138.0,0.787662,5.09787,4.01538,108.657,553.943
138.5,0.78836,5.0979,4.01896,109.051,555.952
139.0,0.786817,5.09793,4.01112,109.445,557.958
139.5,0.788277,5.09785,4.0185,109.839,559.967
140.0,0.787368,5.09791,4.01391,110.232,561.974
140.5,0.787664,5.0979,4.01541,110.626,563.982
141.0,0.788378,5.09787,4.01903,111.021,565.991
141.5,0.786975,5.09794,4.01194,111.414,567.997
142.0,0.788181,5.09785,4.018,111.808,570.006
142.5,0.787161,5.09789,4.01284,112.202,572.013
143.0,0.78776,5.09786,4.01587,112.596,574.021
143.5,0.788311,5.09785,4.01867,112.99,576.03
144.0,0.786797,5.09788,4.01098,113.383,578.036
144.5,0.788348,5.09778,4.01881,113.777,580.045
145.0,0.787169,5.09785,4.01285,114.171,582.051
145.5,0.787942,5.09779,4.01674,114.565,584.06
146.0,0.788422,5.09775,4.01916,114.959,586.069
146.5,0.786951,5.09779,4.01169,115.353,588.075
147.0,0.788265,5.09765,4.01828,115.747,590.084
147.5,0.787272,5.09771,4.01326,116.14,592.091
148.0,0.787728,5.09769,4.01557,116.534,594.099
148.5,0.788237,5.09767,4.01815,116.928,596.108
149.0,0.786928,5.09775,4.01154,117.322,598.114
149.5,0.788323,5.09763,4.01856,117.716,600.123
150.0,0.78734,5.09763,4.01354,118.11,602.13
150.5,0.787889,5.09763,4.01635,118.504,604.138
151.0,0.788419,5.09761,4.01903,118.898,606.147
151.5,0.786827,5.09765,4.01095,119.291,608.153
152.0,0.788287,5.09761,4.01836,119.685,610.162
152.5,0.787183,5.09765,4.01277,120.079,612.168
153.0,0.787817,5.09759,4.01595,120.473,614.176
153.5,0.788399,5.09757,4.0189,120.867,616.186
154.0,0.787016,5.09766,4.01192,121.26,618.192
154.5,0.788432,5.09765,4.01913,121.655,620.201
155.0,0.787408,5.09765,4.01391,122.048,622.208
155.5,0.787883,5.09763,4.01632,122.442,624.216
156.0,0.788487,5.09756,4.01934,122.837,626.226
156.5,0.787032,5.09765,4.01199,123.23,628.232
157.0,0.788224,5.09762,4.01805,123.624,630.241
157.5,0.78725,5.09765,4.0131,124.018,632.248
158.0,0.787774,5.09759,4.01573,124.412,634.256
158.5,0.788417,5.09753,4.01896,124.806,636.265
159.0,0.787005,5.09759,4.01181,125.199,638.271
159.5,0.788379,5.09752,4.01876,125.594,640.28
160.0,0.787256,5.0976,4.0131,125.987,642.287
160.5,0.78796,5.09757,4.01666,126.381,644.295
161.0,0.788413,5.09756,4.01896,126.775,646.305
161.5,0.786893,5.0976,4.01124,127.169,648.31
162.0,0.788329,5.09751,4.0185,127.563,650.32
162.5,0.787312,5.09756,4.01335,127.957,652.326
163.0,0.787788,5.09745,4.01569,128.351,654.334
163.5,0.788495,5.09741,4.01926,128.745,656.344
164.0,0.787087,5.09749,4.01215,129.138,658.35
164.5,0.788304,5.09741,4.01829,129.533,660.359
165.0,0.787306,5.09753,4.01329,129.926,662.366
165.5,0.787998,5.09755,4.01684,130.32,664.374
166.0,0.788372,5.0975,4.0187,130.714,666.383
166.5,0.786932,5.09758,4.01143,131.108,668.389
167.0,0.788252,5.0975,4.01809,131.502,670.398
167.5,0.787101,5.09751,4.01223,131.896,672.404
168.0,0.787856,5.09748,4.01606,132.289,674.412
168.5,0.788444,5.09751,4.01908,132.684,676.422
169.0,0.786967,5.09758,4.01161,133.077,678.428
169.5,0.7884,5.09753,4.01887,133.471,680.437
170.0,0.787341,5.09755,4.01349,133.865,682.444
170.5,0.787924,5.09751,4.01643,134.259,684.452
171.0,0.788467,5.09743,4.01914,134.653,686.462
171.5,0.786947,5.09754,4.01147,135.047,688.467
172.0,0.788188,5.09753,4.01779,135.441,690.476
172.5,0.787248,5.09756,4.01302,135.834,692.483
173.0,0.788002,5.09755,4.01686,136.228,694.491
173.5,0.788397,5.09752,4.01885,136.623,696.501
174.0,0.787,5.09759,4.01178,137.016,698.506
174.5,0.788398,5.09754,4.01887,137.41,700.516
175.0,0.787335,5.09762,4.01352,137.804,702.523
175.5,0.788044,5.09766,4.01716,138.198,704.531
176.0,0.788401,5.09759,4.01893,138.592,706.541
